PDS,ANZ_S,RTS_E24110.0,RTS_E24110.1,RTS_E24110.3,RTS_E24110.3.MW_A_PR,RTS_E24110.3.MW_M_PR,RTS_E24110.3.MW_A_PW,RTS_E24110.3.MW_M_PW,RTS_E24110.4,RTS_E24110.4.MW_A_PR,RTS_E24110.4.MW_M_PR,RTS_E24110.4.MW_A_PW,RTS_E24110.4.MW_M_PW,RTS_E24110.9,RTS_E24100.0,RTS_E24100.1,RTS_E24100.3,RTS_E24100.3.MW_A_PR,RTS_E24100.3.MW_M_PR,RTS_E24100.3.MW_A_PW,RTS_E24100.3.MW_M_PW,RTS_E24100.4,RTS_E24100.4.MW_A_PR,RTS_E24100.4.MW_M_PR,RTS_E24100.4.MW_A_PW,RTS_E24100.4.MW_M_PW,RTS_E24100.9,RTS_E24090.0,RTS_E24090.1,RTS_E24090.3,RTS_E24090.3.MW_A_PR,RTS_E24090.3.MW_M_PR,RTS_E24090.3.MW_A_PW,RTS_E24090.3.MW_M_PW,RTS_E24090.4,RTS_E24090.4.MW_A_PR,RTS_E24090.4.MW_M_PR,RTS_E24090.4.MW_A_PW,RTS_E24090.4.MW_M_PW,RTS_E24090.9,RTS_E24080.0,RTS_E24080.1,RTS_E24080.3,RTS_E24080.3.MW_A_PR,RTS_E24080.3.MW_M_PR,RTS_E24080.3.MW_A_PW,RTS_E24080.3.MW_M_PW,RTS_E24080.4,RTS_E24080.4.MW_A_PR,RTS_E24080.4.MW_M_PR,RTS_E24080.4.MW_A_PW,RTS_E24080.4.MW_M_PW,RTS_E24080.9,RTS_E24070.0,RTS_E24070.1,RTS_E24070.3,RTS_E24070.3.MW_A_PR,RTS_E24070.3.MW_M_PR,RTS_E24070.3.MW_A_PW,RTS_E24070.3.MW_M_PW,RTS_E24070.4,RTS_E24070.4.MW_A_PR,RTS_E24070.4.MW_M_PR,RTS_E24070.4.MW_A_PW,RTS_E24070.4.MW_M_PW,RTS_E24070.9,RTS_E24060.0,RTS_E24060.1,RTS_E24060.3,RTS_E24060.3.MW_A_PR,RTS_E24060.3.MW_M_PR,RTS_E24060.3.MW_A_PW,RTS_E24060.3.MW_M_PW,RTS_E24060.4,RTS_E24060.4.MW_A_PR,RTS_E24060.4.MW_M_PR,RTS_E24060.4.MW_A_PW,RTS_E24060.4.MW_M_PW,RTS_E24060.9,RTS_E24050.0,RTS_E24050.1,RTS_E24050.3,RTS_E24050.3.MW_A_PR,RTS_E24050.3.MW_M_PR,RTS_E24050.3.MW_A_PW,RTS_E24050.3.MW_M_PW,RTS_E24050.4,RTS_E24050.4.MW_A_PR,RTS_E24050.4.MW_M_PR,RTS_E24050.4.MW_A_PW,RTS_E24050.4.MW_M_PW,RTS_E24050.9,RTS_E24040.0,RTS_E24040.1,RTS_E24040.3,RTS_E24040.3.MW_A_PR,RTS_E24040.3.MW_M_PR,RTS_E24040.3.MW_A_PW,RTS_E24040.3.MW_M_PW,RTS_E24040.4,RTS_E24040.4.MW_A_PR,RTS_E24040.4.MW_M_PR,RTS_E24040.4.MW_A_PW,RTS_E24040.4.MW_M_PW,RTS_E24040.9,RTS_E24030.0,RTS_E24030.1,RTS_E24030.3,RTS_E24030.3.MW_A_PR,RTS_E24030.3.MW_M_PR,RTS_E24030.3.MW_A_PW,RTS_E24030.3.MW_M_PW,RTS_E24030.4,RTS_E24030.4.MW_A_PR,RTS_E24030.4.MW_M_PR,RTS_E24030.4.MW_A_PW,RTS_E24030.4.MW_M_PW,RTS_E24030.9,RTS_E24020.0,RTS_E24020.1,RTS_E24020.3,RTS_E24020.3.MW_A_PR,RTS_E24020.3.MW_M_PR,RTS_E24020.3.MW_A_PW,RTS_E24020.3.MW_M_PW,RTS_E24020.4,RTS_E24020.4.MW_A_PR,RTS_E24020.4.MW_M_PR,RTS_E24020.4.MW_A_PW,RTS_E24020.4.MW_M_PW,RTS_E24020.9,RTS_E24010.0,RTS_E24010.1,RTS_E24010.3,RTS_E24010.3.MW_A_PR,RTS_E24010.3.MW_M_PR,RTS_E24010.3.MW_A_PW,RTS_E24010.3.MW_M_PW,RTS_E24010.4,RTS_E24010.4.MW_A_PR,RTS_E24010.4.MW_M_PR,RTS_E24010.4.MW_A_PW,RTS_E24010.4.MW_M_PW,RTS_E24010.9
1661842,260,141,,,,,,,119,"1,285714","36,176471",",25353","7,473319",,21,5,12,1,30,",188745","5,662346",222,"2,581081","88,851351",",504256","17,525983",,18,3,8,"3,375","228,75",",668474","45,117399",231,"8,220779","661,168831","1,565301","125,391113",,2,19,8,"3,375","341,25",",760489","77,027784",231,"10,588745","1038,051948","1,955493","192,243652",,,,1,1,30,",205882","6,176471",259,"4,413127","199,80695",",854079","38,654734",,,,1,4,105,",823529","21,617647",259,"9,362934","363,146718","1,890374","72,751133",,,19,75,"23,013333","937,2","4,277764","174,590402",166,"35,066265","1543,433735","6,919776","304,600937",,4,19,52,"3,865385","122,307692",",746866","23,61823",185,8,"316,216216","1,566223","62,647466",,18,159,43,"6,906977","260,232558","1,349673","51,26278",40,"8,675","342,375","1,87435","74,131139",,,1,34,"15,676471","998,823529","3,031713","187,610278",225,"18,64","1342,2","3,637961","259,785606",,,,1,3,120,",617647","24,705882",259,"7,405405","309,84556","1,431279","60,02084",
1661843,433,124,,,,,,,309,"1,576052","47,572816",",327724","9,966455",,11,15,39,2,30,",412833","6,192494",368,"4,788043","165,991848","1,001637","34,801061",,113,10,16,"3,25","203,75",",68474","42,578312",294,"9,153061","545,068027","1,933036","115,050219",,33,24,12,"4,25",375,",897494","79,093137",364,"11,06044","1002,82967","2,300553","208,565838",,58,3,1,1,30,",205882","6,176471",371,"4,975741","374,595687","1,021183","76,456245",,1,23,52,"4,461538","122,307692",",932081","25,50342",357,"8,823529","248,613445","1,847727","52,123651",,,25,36,"21,388889","816,25","4,568161","173,81093",372,"54,712366","2604,502688","11,263185","536,267324",,16,16,15,"2,866667","121,666667",",561034","23,68205",386,"9,132124","405,608808","1,901796","84,34494",,,207,79,"7,620253","241,772152","1,562479","49,326627",147,"10,013605","501,70068","2,147096","105,640009",,7,59,236,"8,673729","832,394068","1,795899","172,299478",131,"13,770992","1204,961832","2,864326","250,512836",,,3,7,"3,428571",120,",690818","24,1033",423,"6,992908","271,335697","1,455511","56,488229",
1661844,1391,269,,,,,,,1122,"1,494652","67,214795",",294326","13,273157",,1,,6,1,30,",186829","5,604876",1384,"4,653902","166,315029",",921478","32,963495",,428,161,247,"3,526316","218,319838",",679471","42,205707",555,"7,841441","497,009009","1,568038","98,992378",,2,4,9,"4,444444","324,444444","1,063048","76,984749",1376,"12,833576","929,625727","2,501429","181,216518",,1,,,,,,,1390,"2,265468","99,94964",",447131","19,717269",,,168,426,"4,251174","122,030516",",858714","24,731429",797,"10,223338","232,114178","2,001336","45,32363",,1,93,165,"22,618182",892,"4,531645","177,968094",1132,"53,079505","2003,652827","10,357872","390,58449",,33,76,58,"4,051724","123,793103",",803512","24,561875",1224,"11,919118","392,659314","2,312593","76,031479",,27,126,97,"3,762887","256,597938",",74915","51,504012",1141,"20,316389","1092,638037","3,989599","214,723963",,1,10,204,"12,039216","977,916667","2,350467","190,919628",1176,"15,729592","1235,119048","3,092168","242,403263",,,3,74,"4,121622","130,540541",",808872","25,62096",1314,"6,553272","248,447489","1,290309","48,830641",
1661845,981,3,,,,,,,978,"3,392638","52,433538",",667464","10,307506",,1,,1,1,30,",179487","5,384615",979,"6,061287","179,33095","1,187167","35,085276",,89,430,50,"5,46","220,8","1,05526","42,042363",412,"11,735437","691,031553","2,291232","135,056323",,226,117,72,"4,041667","385,416667",",775633","73,939157",566,"9,425795","887,385159","1,825426","171,715171",,40,,,,,,,941,"1,853348","126,227418",",359846","24,365301",,,1,5,"3,6",132,",784189","29,237111",975,"6,302564","255,138462","1,243008","50,328109",,,3,18,"29,055556",890,"5,782799","177,14132",960,"56,282292","1960,010417","10,914319","379,923161",,3,18,13,"4,384615","131,538462",",843562","25,306855",947,"10,178458","306,367476","1,976953","59,467233",,,391,184,"7,766304","259,836957","1,51652","50,342732",406,"10,869458","639,371921","2,087191","122,876524",,,13,92,"11,956522","1003,043478","2,280183","191,345169",876,"15,621005","1322,791096","3,042902","257,674082",,,14,89,"4,359551","130,955056",",829065","24,90664",878,"6,412301","202,693622","1,249877","39,503193",
1661846,412,406,,,,,,,6,"1,666667","27,5",",29454","4,855601",,63,41,32,"1,65625","31,5625",",312854","5,933858",276,"4,51087","105,851449",",802177","18,834236",,170,42,20,"3,15","232,5",",557216","42,28381",180,"8,066667",700,"1,484022","128,665861",,48,132,31,5,"398,709677",",920963","73,234669",201,"10,174129","847,636816","1,808369","150,711268",,327,,7,1,30,",183459","5,503766",78,"7,179487","258,717949","1,27267","47,277616",,,,,,,,,412,"12,167476","601,796117","2,205374","109,303159",,,17,63,"31,761905","987,063492","5,785359","178,592268",332,"53,728916","1917,771084","9,6022","343,787259",,9,65,15,"3,266667",141,",590139","25,681243",323,"8,365325","288,668731","1,516793","52,970716",,,4,353,"17,691218","303,654391","3,110806","53,507712",55,"16,418182","291,272727","3,524384","62,655418",,1,28,104,"11,394231","1013,076923","2,093391","186,061447",279,"16,408602","1473,602151","2,930061","263,178121",,,,4,"5,25",155,",88792","26,273015",408,"7,480392","271,053922","1,350149","49,032638",
1661847,309,309,,,,,,,,,,,,,42,13,139,"1,007194",30,",191366","5,688898",115,"2,347826","64,826087",",416637","11,527898",,1,,1,4,240,",823529","49,411765",307,"19,234528","1183,876221","3,449384","212,559184",,227,38,31,"3,548387","425,806452",",5997","71,963985",13,"4,615385","551,538462",",836784","100,046959",,37,2,12,1,30,",177962","5,338866",258,"1,992248","119,573643",",360968","21,59526",,,,,,,,,309,"10,067961","376,31068","1,82109","68,961527",,,47,131,"24,778626","998,091603","4,37911","176,918973",131,"30,572519",1380,"5,714347","257,45781",,,9,7,"5,142857",150,",887939","25,856263",293,"12,061433","361,501706","2,196556","65,848429",,,3,4,24,"252,5","4,697237","49,194964",302,"25,778146","646,589404","4,649055","116,153246",,,25,122,"10,934426","983,852459","2,058416","185,222228",162,"14,654321","1318,240741","2,570197","231,211422",,,2,1,3,120,",617647","24,705882",306,"7,581699","249,215686","1,374261","45,30663",
1661848,446,378,,,,,,,68,"1,102941","16,544118",",194825","2,922371",,119,6,11,2,30,",370756","5,561334",310,"7,090323","207,725806","1,277416","37,035301",,259,38,23,"2,391304","236,086957",",416675","41,244652",126,"8,396825","858,333333","1,52964","155,705746",,23,46,113,"5,39823","410,884956",",962664","73,098877",264,"8,719697","885,833333","1,575561","159,319023",,139,43,21,"2,047619","33,333333",",384328","6,293325",243,"2,835391","209,711934",",522378","38,690038",,,4,41,"6,170732","124,02439","1,263692","25,414547",401,"12,516209","257,169576","2,203677","45,529106",,,21,69,"28,637681","1059,855072","4,962038","183,880996",356,"53,19382","1957,233146","9,54699","350,868564",,45,35,71,"4,056338","136,901408",",744932","25,015996",295,"7,850847","309,457627","1,412847","55,742281",,446,,,,,,,,,,,,,52,58,190,"11,289474","1014,078947","2,064113","185,394909",146,"14,664384","1317,020548","2,491801","223,827797",,,,1,5,185,",729167","26,979167",445,"8,867416","323,910112","1,584943","57,836916",
1661849,925,19,,,,,,,906,"1,130243","47,985651",",210939","8,973782",,,,2,2,30,",654348","9,815218",923,"10,084507","194,306609","1,835899","35,28147",,182,42,70,"3,642857","222,285714",",709446","43,044751",631,"10,808241","679,754358","1,963061","123,187899",,325,56,59,"4,915254","415,932203",",909834","76,691262",485,"9,059794",828,"1,619985","148,07887",,2,,,,,,,923,"38,646804","230,498375","7,066511","42,141103",,,16,17,"3,294118","111,470588",",747724","26,037876",892,"8,505605","411,457399","1,563875","75,311083",,,25,118,"25,567797","979,661017","4,681183","180,60627",782,"44,673913","1711,707161","8,114152","311,230563",,7,1,3,"3,333333",120,",619157","22,917313",914,"19,969365","626,526258","3,632408","114,148432",,,16,145,"5,613793","297,517241","1,010555","53,190046",764,"9,693717","433,88089","1,778254","79,572725",,,2,25,"14,76","932,4","3,032802","191,110814",898,"22,474388","1430,634744","4,08989","260,330776",,,9,79,"4,316456","148,417722",",773969","26,585706",837,"6,432497","233,763441","1,189284","43,099867",
1661850,527,248,,,,,,,279,"1,0681","28,172043",",199607","5,261515",,2,160,90,"2,944444","31,222222",",508492","5,432351",275,"4,076364","116,090909",",743308","21,391898",,249,103,58,"2,327586","220,862069",",437224","41,500522",117,"5,230769","460,769231",",956951","84,511337",,,,46,"5,173913","434,347826",",982206","82,410869",481,"10,203742","801,642412","1,897855","148,916625",,253,,32,1,30,",187209","5,616257",242,"2,27686","221,900826",",419699","40,776729",,,,3,3,135,",645098","29,029412",524,"6,772901","273,282443","1,269544","51,434623",,,4,14,"18,142857","905,357143","3,513801","176,372674",509,"47,555992","2437,8389","8,823545","452,953308",,29,8,9,2,120,",403954","24,237207",481,"6,652807","382,577963","1,230516","70,797142",,29,371,53,"3,622642","259,245283",",655832","46,67872",74,"5,567568","457,702703","1,043488","85,624506",,,1,62,"12,032258","1022,903226","2,27916","193,721133",464,"17,015086","1348,103448","3,169827","251,081664",,,,136,"4,477941","149,007353",",823255","27,443121",391,"5,639386","184,578005","1,055145","34,565917",
1661851,1072,658,,,,,,,414,"1,36715","61,219807",",266211","11,994569",,218,2,73,1,30,",186907","5,60721",779,"5,053915","209,826701","1,007469","42,091079",,345,343,101,"4,811881","218,019802",",935216","42,384674",283,"9,55477","546,784452","1,872508","106,124138",,83,63,262,"6,549618","400,305344","1,267218","77,461345",664,"10,615964","732,582831","2,072376","143,516632",,857,,44,1,30,",195556","5,866683",171,"2,105263","296,140351",",419497","59,036601",,,2,1,3,135,",4375","19,6875",1069,"10,534144","480,070159","2,089005","95,176811",,,48,114,"20,04386","856,929825","4,041197","172,786479",910,"38,416484","1911,967033","7,408109","368,779423",,6,9,5,"3,2",117,",707487","26,259358",1052,"12,590304","395,788973","2,44691","77,095525",,,275,310,"21,36129","262,532258","4,138462","51,055344",487,"30,022587","395,154004","5,803982","76,329879",,385,94,180,"10,611111","949,166667","2,123511","189,811248",413,"15,360775","1319,455206","2,826192","242,507563",,1,10,271,"3,461255","143,856089",",626351","26,165515",790,"5,322785","218,386076","1,07916","44,271187",
1661852,420,1,,,,,,,419,"2,023866","30,357995",",369061","5,535917",,,1,67,1,30,",202477","6,074332",352,"4,139205","133,039773",",716169","22,998678",,1,13,7,"3,142857","237,857143",",604853","45,268854",399,"8,18797","677,869674","1,423251","117,540578",,2,132,166,"6,198795","439,246988","1,070463","75,887561",120,"8,566667","594,291667","1,588014","110,449738",,293,,33,1,30,",191399","5,741972",94,"5,617021","392,340426",",990434","69,374711",,,2,14,"4,214286","129,285714",",865976","26,536876",404,"41,227723","573,391089","7,236317","100,936644",,,,,,,,,420,"39,966667","2262,22619","7,0334","398,141052",,1,5,,,,,,414,"10,004831","672,657005","1,763709","118,542568",,,3,120,"6,033333","303,5","1,027293","52,145888",297,"13,868687","513,333333","2,418229","89,91784",,2,54,156,"9,878205","982,179487","1,72009","171,072846",208,"14,081731","1364,567308","2,524874","244,489548",,,1,,,,,,419,"12,011933","507,828162","2,114401","89,414213",
1661853,944,665,,,,,,,279,"2,842294","107,275986",",505216","19,116944",,,3,74,2,30,",379088","5,686324",867,"4,514418","108,373702",",822067","19,816134",,4,244,18,"6,333333","223,333333","1,181827","41,534422",678,"18,719764","735,435103","3,363746","132,353115",,206,260,126,"8,833333","444,047619","1,526267","76,775475",352,"16,6875","850,965909","2,985434","152,266432",,,18,,,,,,926,"2,929806","172,073434",",531296","31,073208",,,,,,,,,944,"8,601695","416,853814","1,584403","76,639225",,,2,14,"29,785714","985,714286","5,55933","184,347433",928,"57,21875","1991,233836","10,235684","356,326251",,25,8,19,"4,368421","155,526316",",728739","25,490214",892,"8,552691","314,254484","1,542942","56,770505",,,258,516,"8,032946","273,401163","1,472114","50,094984",170,"10,541176","450,941176","2,017912","85,32371",,1,140,476,"15,235294","953,508403","2,706548","169,773592",327,"19,41896","1473,944954","3,476394","263,536646",,1,585,234,"4,320513","132,92735",",814717","25,0197",124,"6,774194","230,16129","1,277032","43,123601",
1661854,472,,,,,,,,472,"1,224576","19,957627",",2189","3,564697",,,,,,,,,472,"4,849576","206,917373",",837013","35,688237",,172,115,35,"3,685714","239,714286",",627587","40,660537",150,"9,02","610,8","1,557814","104,857037",,42,34,46,"5,695652","403,043478","1,006813","71,137723",350,"11,968571","916,371429","2,07874","158,97855",,162,27,8,"1,375",30,",259288","5,594288",275,"2,476364","226,581818",",43864","40,098597",,,,,,,,,472,"13,474576","532,944915","2,396318","95,125749",,1,6,15,"30,866667",978,"5,919217","186,873295",450,"80,317778","2660,622222","13,895258","460,51502",,151,13,13,"2,461538","147,692308",",413484","24,809017",295,"3,925424","235,220339",",705972","42,313239",,8,430,32,"5,34375","287,8125",",953076","51,138192",2,"6,5",315,"1,266261","62,231708",,6,39,148,"11,695946","1091,959459","2,034872","189,652802",279,"13,774194","1258,566308","2,402743","218,996517",,,,,,,,,472,"6,597458","295,487288","1,156095","51,806754",
1661855,579,14,2,2,1,10,",205882","2,058824",561,"1,092692","18,101604",",204825","3,367728",,,,,,,,,579,"11,815199","240,811744","2,1768","44,622953",,181,37,55,"4,872727","217,090909",",92658","41,458534",306,"11,571895","602,107843","2,129425","111,326812",,315,112,79,"4,873418","408,227848",",887969","73,865744",73,"8,493151","731,506849","1,520747","130,099221",,87,1,1,1,30,",205882","6,176471",490,"2,361224","158,081633",",442122","29,459686",,2,95,43,"2,069767","120,348837",",415803","24,158156",439,"4,302961","228,656036",",805502","42,449913",,,,1,17,690,"4,407407","178,888889",578,"67,681661","3116,617647","12,411163","571,232756",,130,27,30,"3,733333",131,",698636","24,655534",392,"8,193878","312,091837","1,486746","56,510563",,,1,1,9,290,"1,852941","59,705882",577,"26,885615","823,379549","4,945101","151,471525",,,37,69,"10,188406","866,956522","2,028768","172,650724",473,"21,317125","1953,012685","3,838283","350,734011",,,5,30,"3,566667","136,833333",",629344","24,376057",544,"5,957721","230,238971","1,106199","42,685557",
1661856,48,22,,,,,,,26,"1,038462","60,576923",",209134","12,191722",,,,,,,,,48,"6,958333","207,1875","1,438329","42,848635",,,14,3,"3,666667",180,",761411","37,206369",31,"9,612903","468,064516","1,781728","87,937586",,1,8,19,"5,894737","354,736842","1,214004","73,019186",20,"11,8",867,"2,144578","156,788284",,17,,,,,,,31,"1,870968","114,516129",",372991","23,293352",,,3,40,"2,175","106,625",",446648","21,785283",5,"5,2",200,"1,10193","40,547625",,,,1,23,780,"5,03125","170,625",47,"62,425532","1950,957447","12,369907","386,955766",,2,1,6,"3,833333",115,",801049","24,031464",39,"14,384615",295,"2,745648","56,654193",,2,16,12,"5,083333",280,",953769","52,391963",18,"6,666667","371,666667","1,407874","78,451974",,,19,27,"12,814815","768,888889","2,661328","159,679681",2,24,1440,"4,941177","296,470588",,,,1,2,100,",518519","25,925926",47,"5,425532","262,234043","1,070132","51,691228",
1661857,120,73,,,,,,,47,"1,553191","46,595745",",271809","8,154255",,,,1,2,30,",35","5,25",119,"6,588235","223,277311","1,16163","39,266547",,,,,,,,,120,"77,825","6831,916667","13,639019","1197,179595",,112,6,2,4,360,",7",63,,,,,,,2,1,,,,,,117,"1,230769","67,435897",",217068","11,902268",,7,91,13,"7,769231","116,538462","1,359615","20,394231",9,"11,444444","176,666667","2,102778","32,416667",,1,117,2,"16,5","1102,5","2,8875","192,9375",,,,,,,109,8,3,"4,333333",130,",758333","22,75",,,,,,,1,118,,,,,,1,5,360,",875",63,,120,,,,,,,,,,,,,92,19,1,2,70,",666667","23,333333",8,"6,375","294,375","1,153125","53,203125",
1661858,411,28,,,,,,,383,"1,718016","25,770235",",324849","4,872735",,1,,2,2,30,",380883","5,713236",408,"13,343137","515,073529","2,529733","97,403767",,124,56,62,"3,790323","231,774194",",72052","44,151265",169,"7,491124","438,639053","1,417512","82,88623",,231,87,55,"6,2",366,"1,204503","71,241133",38,"10,263158","564,473684","1,940521","107,702374",,71,1,18,"1,333333","30,555556",",249693","5,761149",321,"4,535826","138,364486",",873289","26,511401",,1,18,22,"3,272727","127,5",",685309","26,386666",370,"7,486486","283,662162","1,405087","53,232104",,2,88,143,"19,769231","955,594406","3,685694","178,151282",178,"26,966292","1307,752809","5,122899","248,375063",,,41,57,"4,298246","130,526316",",804191","24,413819",313,"8,897764","383,194888","1,697928","73,224781",,25,137,92,"6,565217","271,630435","1,208887","50,002059",157,"9,55414","401,464968","1,802397","75,883218",,,1,2,"15,5",975,"3,191177","200,735294",408,"25,693627","1690,882353","4,872897","320,749449",,1,12,21,"4,666667","140,714286",",821244","24,830314",377,"7,241379","228,302387","1,378359","43,507001",
1661859,597,441,,,,,,,156,"1,141026","39,262821",",210235","7,134385",,188,20,3,1,"33,333333",",194165","6,511239",386,"1,42228","63,031088",",267536","11,893561",,237,16,12,4,215,",764579","40,540935",332,"11,677711","732,153614","2,181937","137,023682",,87,153,77,"6,246753","403,311688","1,159614","74,204303",280,"10,257143","769,964286","1,933084","145,052915",,413,28,2,"1,5",30,",328748","6,475333",154,"3,207792","279,220779",",601986","52,480879",,,43,454,"3,055066","116,618943",",58643","22,44504",100,"4,92","249,7",",919107","46,623086",,,25,44,"24,045455","940,568182","4,480951","175,594934",528,"51,125","2186,818182","9,664252","413,077712",,25,65,32,"2,78125","127,5",",565657","25,937079",475,"7,309474","355,547368","1,365668","66,486239",,,,23,"18,434783","286,521739","3,537116","55,000936",574,"24,439024","423,057491","4,607298","79,773139",,,22,239,"10,200837","1003,096234","1,888471","185,597681",336,"13,026786","1294,107143","2,490196","247,358468",,,,1,4,145,",8",29,596,"7,345638","292,197987","1,394165","55,470181",
1661860,473,420,,,,,,,53,1,"20,188679",",179729","3,633421",,1,,63,1,"30,15873",",198529","5,988543",409,"2,503667","102,958435",",464819","19,129368",,122,12,8,"3,625","217,5",",733081","41,712884",331,"8,8429","689,410876","1,626486","126,865219",,115,37,35,"4,342857","390,857143",",816018","73,441671",286,"8,01049","720,20979","1,459043","131,176355",,96,4,18,"1,833333","31,666667",",334896","5,827173",355,"2,732394","141,239437",",508452","26,481123",,,1,24,"5,458333","122,708333","1,131181","25,48819",448,"8,453125","259,285714","1,563568","48,034081",,,26,44,"26,068182","958,522727","4,78373","176,096259",403,"48,851117","2008,759305","8,878932","364,668002",,,,2,4,135,",823529","27,794118",471,"8,912951","310,955414","1,649193","57,621406",,,204,66,"7,590909","259,545455","1,418061","48,238527",203,"11,152709","680,270936","2,057312","124,919528",,,,64,"11,90625","1023,75","2,164737","186,222912",409,"20,608802","1711,393643","3,799486","315,365284",,,,,,,,,473,"8,89852","283,773784","1,647246","52,578235",
1661861,406,356,,,,,,,50,"1,12","32,9",",219181","6,418359",,121,42,68,"1,058824","30,808824",",215855","6,278166",175,"2,88","93,4",",562328","18,134178",,4,6,8,"2,25","202,5",",450142","40,512717",388,"9,260309","860,180412","1,859769","172,674002",,1,50,49,"4,387755","380,510204",",882082","76,548457",306,"10,326797","907,794118","2,063507","181,391311",,171,,98,1,30,",204238","6,127145",137,"3,445255","266,277372",",685098","52,931998",,41,184,109,"2,633028","110,550459",",532887","22,468313",72,"4,430556","187,569444",",852271","36,384759",,,4,13,"21,769231","961,153846","4,199647","185,646893",389,"41,352185","1871,760925","8,29826","375,862006",,10,76,58,"3,775862","123,017241",",745541","24,296674",262,"6,870229","234,923664","1,379654","47,230073",,44,247,82,"5,060976","250,609756",",99506","49,34418",33,"7,818182","381,666667","1,622301","79,363522",,,105,200,"9,775","879,75","1,931396","173,825647",101,"13,544554","1215,148515","2,681668","240,56555",,,35,25,"4,8",146,",932467","28,354633",346,"6,511561","261,632948","1,311083","52,635597",
1661862,620,115,,,,,,,505,"1,089109","26,831683",",206263","5,083185",,77,5,44,2,30,",400492","6,007376",494,"6,350202","95,435223","1,175513","17,669513",,277,39,21,"3,285714","239,285714",",59648","44,341626",283,"6,759717","916,908127","1,259261","170,691443",,371,147,53,"5,90566","418,867925","1,03973","73,862861",49,"8,183673","654,489796","1,520703","121,995506",,28,229,8,"1,625","33,75",",30069","6,130178",355,"9,898592","294,507042","1,812411","53,904123",,,136,70,"6,528571","124,357143","1,216053","23,242204",414,"9,342995","352,910628","1,73263","65,679571",,,78,86,"18,744186","959,593023","3,505581","178,260727",456,"52,094298","2573,739035","9,724304","480,404423",,5,15,20,"4,15","124,5",",796928","23,907854",580,"8,860345","265,810345","1,655243","49,657295",,,531,3,"7,333333",210,"1,498047","42,52763",86,"11,686047","565,116279","2,189436","106,396056",,,1,11,"10,090909","902,727273","2,052441","182,901469",608,"23,963816","2151,365132","4,451798","399,596512",,10,1,,,,,,609,"8,426929","343,374384","1,569208","63,990259",
1661863,963,8,,,,,,,955,"1,035602","15,570681",",223133","3,354085",,40,24,112,"1,991071","30,223214",",443538","6,740356",787,"5,395172","107,611182","1,151087","23,142407",,118,257,50,"5,78","218,4","1,115915","42,457692",538,"10,189591","503,931227","2,229561","109,072888",,31,264,143,"7,881119","358,391608","1,661273","75,7928",525,"16,274286","769,752381","3,297682","156,007341",,9,,,,,,,954,"2,549266","106,996855",",543919","22,831896",,,26,147,"4,734694","129,591837","1,052643","28,946498",790,"9,6","239,468354","2,051804","51,245186",,,111,233,"28,416309","854,957082","5,973796","179,794218",619,"46,109855","1405,347334","9,546465","291,055716",,1,14,15,"4,133333",124,",80207","24,062111",933,"10,923901","327,877814","2,300738","69,050282",,,33,236,"8,936441","248,15678","1,918554","52,505034",694,"13,188761","517,817003","2,770053","107,008996",,,,6,"11,333333",865,"2,617874","199,585376",957,"15,765935","1229,341693","3,304414","257,384496",,,,46,"4,847826","138,369565",",971877","27,716299",917,"6,981461","199,1494","1,470237","41,892844",
1661864,516,86,,,,,,,430,"1,048837","15,94186",",211107","3,208846",,66,1,3,1,30,",187945","5,638369",446,"2,973094","223,307175",",580572","43,553774",,6,31,44,"2,613636","217,5",",519215","42,846785",435,"4,206897","350,275862",",84169","70,059179",,20,86,78,"4,128205","370,769231",",804357","72,260816",332,"9,490964","854,186747","1,814836","163,335223",,325,,,,,,,191,"3,21466","252,329843",",583216","45,378338",,,,,,,,,516,"10,46124","423,217054","2,077535","84,253759",,1,139,156,"20,724359","888,653846","4,054729","174,123134",220,"36,445455","1567,636364","6,932733","298,823564",,5,44,43,"4,255814","127,674419",",78284","23,485208",424,"8,974057","269,292453","1,752295","52,580937",,5,187,174,"3,511494","272,844828",",635247","49,154987",150,"5,233333","424,233333","1,03493","83,497858",,,1,8,"11,75",1035,"2,164056","190,791741",507,"21,621302","1828,106509","4,193782","354,387007",,,,1,5,200,",729167","29,166667",515,"8,875728","373,932039","1,756526","73,86476",
