PDS,ANZ_S,RTS_E23010.0,RTS_E23010.1,RTS_E23010.3,RTS_E23010.3.MW_A_PR,RTS_E23010.3.MW_M_PR,RTS_E23010.3.MW_A_PW,RTS_E23010.3.MW_M_PW,RTS_E23010.4,RTS_E23010.4.MW_A_PR,RTS_E23010.4.MW_M_PR,RTS_E23010.4.MW_A_PW,RTS_E23010.4.MW_M_PW,RTS_E23010.9,RTS_E23020.0,RTS_E23020.1,RTS_E23020.3,RTS_E23020.3.MW_A_PR,RTS_E23020.3.MW_M_PR,RTS_E23020.3.MW_A_PW,RTS_E23020.3.MW_M_PW,RTS_E23020.4,RTS_E23020.4.MW_A_PR,RTS_E23020.4.MW_M_PR,RTS_E23020.4.MW_A_PW,RTS_E23020.4.MW_M_PW,RTS_E23020.9,RTS_E23030.0,RTS_E23030.1,RTS_E23030.3,RTS_E23030.3.MW_A_PR,RTS_E23030.3.MW_M_PR,RTS_E23030.3.MW_A_PW,RTS_E23030.3.MW_M_PW,RTS_E23030.4,RTS_E23030.4.MW_A_PR,RTS_E23030.4.MW_M_PR,RTS_E23030.4.MW_A_PW,RTS_E23030.4.MW_M_PW,RTS_E23030.9,RTS_E23040.0,RTS_E23040.1,RTS_E23040.3,RTS_E23040.3.MW_A_PR,RTS_E23040.3.MW_M_PR,RTS_E23040.3.MW_A_PW,RTS_E23040.3.MW_M_PW,RTS_E23040.4,RTS_E23040.4.MW_A_PR,RTS_E23040.4.MW_M_PR,RTS_E23040.4.MW_A_PW,RTS_E23040.4.MW_M_PW,RTS_E23040.9,RTS_E23050.0,RTS_E23050.1,RTS_E23050.3,RTS_E23050.3.MW_A_PR,RTS_E23050.3.MW_M_PR,RTS_E23050.3.MW_A_PW,RTS_E23050.3.MW_M_PW,RTS_E23050.4,RTS_E23050.4.MW_A_PR,RTS_E23050.4.MW_M_PR,RTS_E23050.4.MW_A_PW,RTS_E23050.4.MW_M_PW,RTS_E23050.9,RTS_E23060.0,RTS_E23060.1,RTS_E23060.3,RTS_E23060.3.MW_A_PR,RTS_E23060.3.MW_M_PR,RTS_E23060.3.MW_A_PW,RTS_E23060.3.MW_M_PW,RTS_E23060.4,RTS_E23060.4.MW_A_PR,RTS_E23060.4.MW_M_PR,RTS_E23060.4.MW_A_PW,RTS_E23060.4.MW_M_PW,RTS_E23060.9,RTS_E23070.0,RTS_E23070.1,RTS_E23070.3,RTS_E23070.3.MW_A_PR,RTS_E23070.3.MW_M_PR,RTS_E23070.3.MW_A_PW,RTS_E23070.3.MW_M_PW,RTS_E23070.4,RTS_E23070.4.MW_A_PR,RTS_E23070.4.MW_M_PR,RTS_E23070.4.MW_A_PW,RTS_E23070.4.MW_M_PW,RTS_E23070.9,RTS_E23080.0,RTS_E23080.1,RTS_E23080.3,RTS_E23080.3.MW_A_PR,RTS_E23080.3.MW_M_PR,RTS_E23080.3.MW_A_PW,RTS_E23080.3.MW_M_PW,RTS_E23080.4,RTS_E23080.4.MW_A_PR,RTS_E23080.4.MW_M_PR,RTS_E23080.4.MW_A_PW,RTS_E23080.4.MW_M_PW,RTS_E23080.9,RTS_E23090.0,RTS_E23090.1,RTS_E23090.3,RTS_E23090.3.MW_A_PR,RTS_E23090.3.MW_M_PR,RTS_E23090.3.MW_A_PW,RTS_E23090.3.MW_M_PW,RTS_E23090.4,RTS_E23090.4.MW_A_PR,RTS_E23090.4.MW_M_PR,RTS_E23090.4.MW_A_PW,RTS_E23090.4.MW_M_PW,RTS_E23090.9,RTS_E23100.0,RTS_E23100.1,RTS_E23100.3,RTS_E23100.3.MW_A_PR,RTS_E23100.3.MW_M_PR,RTS_E23100.3.MW_A_PW,RTS_E23100.3.MW_M_PW,RTS_E23100.4,RTS_E23100.4.MW_A_PR,RTS_E23100.4.MW_M_PR,RTS_E23100.4.MW_A_PW,RTS_E23100.4.MW_M_PW,RTS_E23100.9,RTS_E23110.0,RTS_E23110.1,RTS_E23110.3,RTS_E23110.3.MW_A_PR,RTS_E23110.3.MW_M_PR,RTS_E23110.3.MW_A_PW,RTS_E23110.3.MW_M_PW,RTS_E23110.4,RTS_E23110.4.MW_A_PR,RTS_E23110.4.MW_M_PR,RTS_E23110.4.MW_A_PW,RTS_E23110.4.MW_M_PW,RTS_E23110.9
1483481,340,,14,110,"37,554545","1545,818182","9,351845","385,213356",216,"51,555556","2340,162037","12,845276","583,509061",,,91,64,"4,84375","314,296875","1,16488","75,280696",185,"8,594595",672,"2,19807","171,462488",,133,83,69,"6,130435","122,608696","1,586666","31,733303",55,"8,290909","165,818182","2,084389","41,68777",,1,4,68,"4,735294","213,088235","1,238504","55,732692",267,6,270,"1,501896","67,585323",,,,,,,,,340,"4,405882","172,544118","1,088761","43,239769",,,,,,,,,340,"2,770588","137,647059",",693796","34,475559",,,136,,,,,,204,"3,730392","227,426471",",936713","57,154764",,11,31,79,"5,417722","223,35443","1,274136","52,4218",219,"7,621005","307,83105","1,949899","78,937032",,2,7,52,2,"179,423077",",521284","46,765959",279,"3,670251","307,204301",",921177","77,130705",,3,1,,,,,,336,"2,699405","84,151786",",673837","20,921281",,64,,,,,,,276,"1,039855","15,67029",",262707","3,959391",
1483482,114,,35,66,"37,439394","1156,212121","12,000422","370,605963",13,"40,230769","1311,923077","14,080769","459,173077",,102,7,3,"6,333333",190,"2,183333","65,5",2,"10,5",315,"3,240741","97,222222",,2,44,33,"5,545455","95,606061","1,828603","31,578833",35,"8,714286","150,285714","2,823561","48,772877",,,3,14,"7,357143","233,571429","2,512369","79,783468",97,"14,57732","453,092784","4,76465","148,059993",,,,,,,,,114,"6,657895","250,263158","2,145908","81,068268",,76,,10,1,30,",327694","9,830821",28,"1,678571","92,142857",",550643","30,607672",,57,7,2,2,45,",648149","14,583334",48,"4,0625","182,5","1,353928","60,8882",,19,5,10,"2,5",150,",787592","47,255534",80,"4,3875","263,25","1,456699","87,401914",,38,28,6,"3,333333","162,5","1,061883","52,856482",42,"5,119048","294,642857","1,648565","94,862643",,7,55,8,2,45,",639197","14,381938",44,"2,772727","80,454545",",907815","26,279646",,,,,,,,,114,"1,517544","37,850877",",49923","12,473681",
1483483,155,,62,74,"30,364865","1182,162162","9,351821","362,988205",19,"44,789474","1820,263158","14,337509","582,743512",,73,77,3,"2,333333",230,",717284","69,157407",2,4,285,"1,4","99,75",,3,82,58,"5,206897","104,655172","1,583498","31,851004",12,"6,583333","133,333333","2,051819","41,438682",,,5,,,,,,150,"16,366667","631,033333","5,034672","194,713796",,4,16,37,2,"89,324324",",623819","27,833557",98,"2,846939","135,459184",",894564","42,522053",,49,40,2,"1,5",40,",443841","11,92029",64,"2,34375","144,296875",",695312","42,320442",,85,3,1,2,45,",7","15,75",66,"3,090909","135,378788",",913874","39,925867",,37,21,41,"2,756098","165,365854",",815736","48,94416",56,"3,839286","231,696429","1,199676","72,371165",,51,96,2,3,150,",926471","46,32353",6,"4,166667","220,833333","1,254826","67,116295",,,,1,1,45,",35","15,75",154,"3,980519","128,441558","1,237307","40,098801",,2,,,,,,,153,"2,575163","38,660131",",777301","11,670947",
1483484,251,,,10,"44,1",1287,"14,256402","415,025405",241,"59,630705","1703,609959","20,041112","572,707348",,,80,20,"3,05",229,",947917","72,129167",151,"6,066225","387,615894","2,074986","132,643187",,120,32,33,"4,969697","101,818182","1,545277","31,754024",66,"6,348485","127,878788","2,177436","43,866893",,5,1,2,5,255,"1,75","89,25",243,"5,469136","291,111111","1,854862","98,734574",,,1,1,2,75,",7","26,25",249,"4,180723","172,228916","1,415857","58,330285",,124,,40,1,30,",331359","9,940768",87,"1,804598","105,517241",",610072","35,636386",,58,,,,,,,193,"1,445596","86,11399",",484772","28,898341",,20,18,53,"2,433962","146,037736",",746464","44,787835",160,"3,00625","180,375","1,056771","63,40625",,35,29,36,3,180,"1,015432","60,925926",151,"4,258278","255,496689","1,436277","86,17664",,,25,6,"1,833333",45,",636111","15,625",220,"2,636364","77,113636",",889862","26,020851",,,,,,,,,251,"1,083665","21,414343",",367212","7,258258",
1483485,82,,,3,"34,666667",1300,"10,772222","404,185185",79,"47,417722","2006,329114","15,040418","636,08992",,,2,13,"4,461538","267,692308","1,324694","79,481637",67,"6,119403","363,58209","1,960942","116,420184",,6,10,6,"4,666667","98,333333","1,466975","31,067901",60,"6,183333",183,"1,972918","58,365608",,,3,2,4,240,"1,260537","75,632184",77,"6,571429","394,285714","2,102562","126,153704",,,1,,,,,,81,"3,679012","143,703704","1,183659","46,170314",,,,,,,,,82,"3,890244","206,707317","1,251119","66,412697",,,,,,,,,82,"2,02439","121,463415",",637135","38,22809",,7,1,2,5,165,"1,424138","47,974138",72,"8,263889","332,291667","2,567038","103,793432",,,,2,3,180,",887069","53,224138",80,"4,6125","276,75","1,481123","88,867376",,,,,,,,,82,"3,987805","186,768293","1,278534","59,848998",,4,,,,,,,78,1,15,",320525","4,807874",
1483486,94,,,1,43,1240,"15,05",434,93,"58,376344","2011,72043","18,163271","626,325094",,11,4,3,6,360,"1,449262","86,955713",76,"6,210526","368,684211","1,98677","117,884957",,,12,18,"4,277778","93,611111","1,511847","33,068726",64,"7,96875","198,984375","2,403157","59,772242",,3,,2,4,240,"1,459893","87,593583",89,5,300,"1,585838","95,150309",,,8,2,2,"82,5",",60926","24,791667",84,"2,297619","118,214286",",732298","37,718004",,,,1,1,30,",35","10,5",93,"1,11828","52,258065",",357074","16,721518",,15,2,,,,,,77,"1,558442","87,142857",",489633","27,445954",,14,,4,"4,25","212,5","1,080926","54,046296",76,"4,894737","243,815789","1,572044","78,310536",,18,4,4,3,"152,5",",881035","44,885058",68,4,210,"1,275632","66,970692",,13,4,,,,,,77,"1,935065","87,272727",",614272","27,656596",,5,,,,,,,89,1,15,",319716","4,79574",
1483487,158,,8,26,"37,576923","1295,769231","11,051297","381,812397",124,"51,725806","2072,903226","16,294028","652,424384",,25,47,45,"4,933333",219,"1,511731","67,013708",41,"6,463415","279,512195","2,192005","95,334688",,76,29,33,"3,575758","107,272727","1,068224","32,046732",20,"5,3",159,"1,661784","49,853506",,1,8,70,"3,685714","221,142857","1,133837","68,030237",79,"5,493671","329,620253","1,782426","106,945533",,36,12,44,"2,045455","75,681818",",666197","24,712141",66,"3,363636","147,727273","1,051604","46,208269",,67,,8,1,30,",299154","8,974617",83,"1,710843","110,60241",",52253","33,40842",,44,,4,1,45,",298789","13,445513",110,"2,581818","148,636364",",816825","47,072557",,12,8,16,"2,5",150,",747198","44,831897",122,"5,844262","350,655738","1,843719","110,623134",,16,41,10,3,180,",980556","58,833333",91,"4,945055","296,703297","1,577152","94,629097",,27,52,12,"3,916667","45,416667","1,175605","13,623893",67,"4,313433","90,895522","1,330801","28,25173",,45,,,,,,,113,"1,088496","16,858407",",346228","5,355164",
1483488,149,,,6,"32,666667",1360,"9,767901","403,324074",143,"46,811189","1880,34965","14,702352","591,170705",,20,8,45,"4,244444","253,333333","1,338593","80,393333",76,"6,394737","388,026316","1,998194","120,674555",,34,37,61,"5,311475","106,229508","1,64449","32,889806",17,"6,235294","124,705882","2,110675","42,213508",,,1,15,"3,866667",222,"1,213704","69,622222",133,"5,526316","310,601504","1,777851","99,98389",,,,1,5,90,"1,4","25,2",148,"6,52027","228,885135","2,095453","73,672226",,,57,,,,,,92,"3,684783","194,51087","1,15619","60,655161",,24,,,,,,,125,"2,44","145,92",",776903","46,450165",,12,17,27,"4,074074","153,333333","1,290274","48,795062",93,"6,032258","221,612903","1,928876","70,978781",,19,21,52,2,"149,711538",",667919","49,992973",57,"3,052632","228,684211",",918124","68,767202",,4,1,,,,,,144,"3,125","164,583333",",998324","52,73233",,30,,,,,,,119,"1,10084","43,865546",",345415","13,781566",
1483489,148,,,8,"40,5",1325,"12,262269","401,300926",140,"77,45","2370,785714","22,757179","696,003839",,,109,12,"4,75","272,5","1,293357","72,611179",27,"13,111111","491,111111","3,997677","150,183561",,5,45,66,"5,742424","114,848485","1,692283","33,845652",32,"7,25",145,"2,141364","42,827283",,9,4,36,"3,888889","215,833333","1,125119","62,592836",99,"5,020202","270,909091","1,5415","83,198187",,,7,75,"2,013333","75,2",",619531","23,15463",66,"2,969697","134,545455",",873691","39,588811",,110,,,,,,,38,"1,131579","72,236842",",343927","21,606855",,36,,,,,,,112,"2,633929","158,035714",",76197","45,718214",,8,18,61,"5,442623","164,262295","1,655375","50,043763",61,"7,114754","252,295082","2,062208","73,146287",,26,35,17,2,"146,470588",",56063","41,156172",70,3,210,",914455","64,011836",,7,16,28,"1,964286",45,",611634","14,043008",97,"3,989691","89,226804","1,161135","25,979675",,,,,,,,,148,"1,493243","31,52027",",455231","9,628601",
1483490,186,,6,39,"35,717949","1274,230769","10,831825","388,781889",141,"48,539007","1828,262411","15,841068","598,436463",,1,107,45,"6,977778","238,666667","2,23864","76,759829",33,10,"406,363636","3,287619","132,326622",,84,55,39,"4,923077","96,153846","1,631821","31,828737",8,"7,5",150,"2,227342","44,546841",,14,1,6,"5,833333","233,333333","1,819676","72,787037",165,"12,751515","510,060606","4,184411","167,376455",,,2,3,3,90,",959259","29,080247",181,"6,59116","225,055249","2,126296","72,775047",,95,,3,1,30,",35","10,5",88,"1,556818","111,818182",",495733","35,582322",,131,1,2,"1,5",45,",388889","11,666667",52,"3,942308","214,326923","1,257203","68,232592",,58,63,47,"3,468085","145,531915","1,111199","46,603531",18,"5,555556","231,666667","1,662387","70,561119",,74,51,10,"2,9","181,5",",913342","57,189434",51,"4,627451","292,941176","1,463285","92,490861",,3,1,107,"2,102804","41,542056",",704642","13,917774",75,"4,706667","103,533333","1,481324","32,406485",,4,,,,,,,182,"2,43956","47,335165",",80009","15,525132",
1483491,26,,,5,"44,6",1434,"12,99546","413,639655",21,"69,714286","2288,571429","19,401761","637,378992",,,18,3,4,270,"1,067901","71,342593",5,13,450,"3,493305","121,722222",,3,10,10,"5,3",106,"1,594333","31,886667",3,9,180,"2,440613","48,81226",,,1,10,"3,9",213,"1,130033","61,687854",15,5,270,"1,447487","78,164315",,,,18,2,75,",583875","21,895289",8,3,135,",835309","37,588901",,23,,,,,,,3,1,95,",250855","23,038462",,8,,,,,,,18,"2,444444","146,666667",",699967","41,998042",,,6,9,"5,555556","176,666667","1,659381","52,698101",11,"7,090909","242,727273","1,973671","67,795977",,7,6,5,2,147,",534615","39,09608",8,3,210,",822014","57,540972",,7,6,5,2,45,",493589","11,105747",8,"3,5","76,875",",968364","21,36164",,,,,,,,,26,"1,807692","47,884615",",529552","14,079439",
1483492,68,,,4,28,1290,"9,633932","440,406101",64,"44,03125","2146,40625","13,172261","638,560506",,61,1,,,,,,6,"11,333333",555,"3,29671","161,92933",,14,,4,"4,75",105,"1,627193","35,990829",50,"8,88","221,4","2,653326","66,121591",,,21,28,"4,428571","214,285714","1,371842","66,385655",19,6,285,"1,753316","83,282493",,,3,,,,,,65,"2,307692","138,461538",",704171","42,250223",,1,,,,,,,67,"1,029851","60,671642",",31783","18,696664",,35,,,,,,,33,"1,787879","107,272727",",535561","32,133675",,3,7,8,"4,5","219,375","1,05235","51,270181",50,"4,72",228,"1,526676","73,777459",,5,5,11,3,180,",90314","54,18843",47,4,240,"1,247562","74,853701",,1,,,,,,,67,"2,552239","115,746269",",76401","35,261826",,,,,,,,,68,"1,044118","15,661765",",322176","4,832634",
1483493,109,,4,31,"40,806452","1259,032258","12,999315","400,918918",74,"60,351351",1905,"18,335703","579,049761",,17,57,13,"6,384615","256,153846","1,877888","77,471521",22,"11,818182","384,545455","3,660827","118,983075",,51,28,27,"5,222222","104,444444","1,57861","31,572201",3,"7,333333","146,666667","2,225758","44,515152",,13,1,48,"4,479167","230,833333","1,401603","72,108354",47,"5,787234","308,829787","1,864194","99,889321",,,10,,,,,,99,"3,646465","229,545455","1,157102","72,916858",,21,,3,1,30,",314197","9,425926",85,"1,882353","112,470588",",579179","34,081537",,,18,,,,,,91,"2,362637","112,252747",",742703","35,113764",,12,16,12,"3,166667","181,666667",",924092","53,008788",69,"4,84058","281,884058","1,515662","88,224027",,21,29,22,3,180,",969657","58,179404",37,4,240,"1,248912","74,934698",,,1,,,,,,108,"2,861111","86,111111",",90679","27,300917",,9,,1,1,10,",259259","2,592593",99,"1,070707","21,414141",",339978","6,799552",
1483494,78,,,2,"52,5",1635,"13,475","420,926471",76,"72,223684","2228,684211","22,219371","685,866027",,8,4,36,"7,055556","277,5","1,983833","78,505214",30,"7,966667","306,5","2,66557","103,148776",,3,19,45,"5,088889","101,777778","1,591246","31,824925",11,"7,272727","145,454545","2,22325","44,464995",,2,1,5,4,240,"1,338024","80,281423",70,"5,857143","351,428571","1,787968","107,278087",,1,5,,,,,,72,"3,236111","181,666667",",993191","55,739149",,2,,1,1,30,",25","7,5",75,"1,853333","102,2",",55296","30,436735",,33,3,,,,,,42,"3,952381","147,142857","1,162176","43,100487",,6,9,32,"5,90625","177,1875","1,699029","50,970873",31,"6,225806","186,774194","2,15367","64,610098",,18,3,6,3,180,",905882","54,352941",51,4,210,"1,228377","64,489807",,3,,,,,,,75,"1,466667","72,4",",444162","22,196968",,,,,,,,,78,2,30,",620399","9,305981",
1483495,139,,3,37,"31,648649","1145,135135","10,928254","395,402635",99,"40,737374","1614,393939","14,418674","571,462365",,86,41,8,"3,375","223,125","1,18125","78,09375",4,"5,5",360,"1,925",126,,1,5,13,"3,615385",90,"1,27735","31,739316",120,"10,216667","300,5","3,59944","105,881243",,39,90,1,6,255,"2,1","89,25",9,"9,222222","403,333333","3,296563","144,210465",,2,4,6,"2,333333","82,5",",762963","28,078704",127,"3,787402","202,480315","1,335459","71,402288",,20,,,,,,,119,2,"125,546218",",701598","44,078733",,64,,,,,,,75,"3,093333","193,466667","1,079232","67,443819",,23,6,9,"3,555556","143,333333","1,244444","50,166667",101,"7,821782","314,653465","2,757261","110,884568",,38,83,8,3,180,"1,05",63,10,"4,4",264,"1,555556","93,333333",,45,31,13,"2,384615","45,769231",",831039","15,932749",50,"4,12",154,"1,43848","53,437218",,122,,,,,,,17,1,"18,529412",",357004","6,606614",
1483496,35,,2,5,41,1278,"13,153462","412,803865",28,"64,964286","2314,285714","22,058735","785,50637",,4,12,3,"5,333333",190,"1,866667","66,5",16,"10,875","464,0625","3,550404","152,253623",,1,15,14,"4,357143","92,857143","1,496049","31,725328",5,"5,4",168,"1,712308","51,692308",,4,2,7,"3,857143","231,428571","1,305861","78,351648",22,"5,454545","327,272727","1,879249","112,754941",,,1,7,2,75,",672142","25,205314",27,"3,481481","152,222222","1,171787","51,162214",,8,,3,1,30,",344444","10,333333",24,2,"156,25",",667997","52,880713",,19,1,1,1,45,",304348","13,695652",14,"2,785714","141,428571",",894786","45,547632",,8,4,12,"4,083333",135,"1,42817","46,962073",11,"5,454545","248,181818","1,84596","83,931818",,15,10,5,3,180,",991538","59,492308",5,"4,4",264,"1,488937","89,336232",,1,,3,1,45,",362963","16,333333",31,"3,483871","129,032258","1,146251","42,577785",,6,,,,,,,29,"1,37931","20,689655",",468637","7,029549",
1483497,307,,,14,"48,571429","1282,142857","15,073004","397,170034",293,"68,174061","1849,027304","22,579719","612,232073",,18,8,24,"13,708333","246,25","4,276022","74,515239",257,"16,929961","500,077821","5,677513","167,563819",,147,56,50,"4,92","98,4","1,546885","30,937703",54,"6,037037","120,740741","2,09027","41,805394",,2,34,89,"3,370787","202,247191","1,123527","67,411635",182,5,300,"1,663249","99,794944",,,1,9,"2,111111","78,333333",",711317","26,382716",297,"4,154882","211,531987","1,38858","70,672101",,92,,1,1,30,",291667","8,75",214,"1,313084","104,228972",",439797","35,00045",,161,,,,,,,146,"3,280822","152,054795","1,081566","49,680153",,44,14,19,"3,263158","129,473684","1,06579","42,54386",230,"7,152174","268,695652","2,379088","88,776054",,91,2,12,3,180,"1,023148","61,388889",202,4,240,"1,323168","79,390059",,50,1,,,,,,256,"1,507813","83,261719",",497564","27,516801",,52,,,,,,,255,"1,011765","31,176471",",33765","10,397036",
1483498,124,,,5,"39,6",1278,"11,357969","367,33908",119,"60,983193","2168,02521","19,296944","686,478122",,51,33,16,"4,8125",245,"1,429744","72,121061",24,"5,75","298,75","1,937352","100,913144",,4,6,73,"5,479452","110,410959","1,66958","33,610151",41,"6,292683","129,512195","2,07106","42,603197",,2,1,4,"4,75","243,75","1,526724","78,523707",117,"5,965812","323,290598","1,906321","103,299939",,,2,1,5,90,"1,75","31,5",121,"6,239669","192,396694","1,975618","61,013222",,33,,,,,,,91,"1,21978","71,538462",",391115","22,953501",,61,,,,,,,63,"1,698413","101,904762",",544098","32,645872",,16,6,5,"4,2",159,"1,286737","48,641546",97,"6,42268","259,020619","2,02751","81,633267",,6,16,28,2,"143,035714",",641363","45,813194",74,"3,216216","225,405405","1,038862","72,804925",,80,3,,,,,,41,"4,170732","76,829268","1,269534","23,524987",,38,,,,,,,86,"1,395349","23,77907",",436569","7,431609",
1483499,192,,,7,"42,571429","1711,428571","10,134817","407,649392",185,"58,556757","3003,810811","16,661575","854,616363",,3,14,38,"5,421053","276,315789","1,450864","73,839917",137,"10,167883","561,934307","2,934086","161,613173",,2,4,16,"6,125","122,5","1,705482","34,109643",170,"8,982353","179,647059","2,557687","51,153736",,2,7,11,"3,909091","234,545455","1,037037","62,222222",172,"5,686047","341,162791","1,649024","98,941447",,,24,,,,,,168,"3,72619","223,482143","1,073811","64,405505",,17,2,10,4,40,"1,250593","12,505928",163,7,"261,96319","2,045678","75,90634",,21,1,,,,,,170,"4,623529","344,470588","1,347036","100,431836",,19,14,21,"2,857143","157,619048",",811744","45,337617",138,"6,115942","340,362319","1,765881","98,315875",,10,34,59,3,180,",903813","54,228784",89,"4,52809","271,685393","1,267072","76,024337",,,,,,,,,192,"8,578125","248,489583","2,475257","72,472259",,,,,,,,,192,"1,630208","45,78125",",472437","13,290934",
1483500,475,,12,51,"36,823529","1256,078431","11,123946","380,578462",412,"53,716019","1993,179612","16,441089","611,270498",,195,56,115,"4,66087","271,043478","1,328352","77,068715",109,"6,018349","329,174312","1,998375","110,432218",,253,78,17,"5,117647","102,352941","1,641622","32,832433",127,"6,84252","136,850394","2,176323","43,526459",,2,3,56,"4,75","222,321429","1,502928","70,388418",414,"5,92029","336,086957","1,850156","104,999166",,4,39,20,"4,25","82,75","1,384117","26,800655",412,"4,182039","130,400485","1,29412","40,573183",,92,20,,,,,,363,"1,939394","104,573003",",598785","32,355537",,316,,9,1,50,",324763","16,238146",150,"2,9","113,866667",",864442","34,069679",,209,9,65,"4,630769","208,384615","1,20312","54,140393",192,"5,5","247,5","1,785823","80,362053",,307,7,8,3,180,",913889","54,833334",153,"4,836601","290,196078","1,495803","89,748161",,1,9,46,3,50,",987355","16,455908",419,"3,27685","96,933174","1,002354","29,813968",,124,,,,,,,351,"1,276353","50,683761",",397622","15,831428",
1483501,45,,1,1,35,1410,"11,136364","448,636364",43,"56,348837","2185,116279","15,800609","613,457487",,,2,11,"5,545455",300,"1,40249","75,872791",32,"6,875","366,5625","2,061513","110,136399",,7,12,20,"6,65",133,"1,728875","34,577492",6,6,120,"2,066667","41,333333",,1,1,6,4,240,"1,348353","80,901186",37,"5,675676","340,540541","1,614588","96,875262",,,1,,,,,,44,"3,386364","145,227273",",981447","41,997466",,5,,,,,,,40,"1,1","66,75",",312482","18,842049",,17,6,,,,,,22,"2,909091",120,",756776","31,328898",,1,4,6,"3,666667",220,",876788","52,60728",34,"4,764706","277,058824","1,414885","82,605523",,36,,,,,,,9,"5,777778",490,"1,552632","131,645134",,,,,,,,,45,"7,111111","240,666667","1,99348","67,754268",,2,,,,,,,43,1,30,",292797","8,783913",
1483502,125,,2,2,38,"1147,5","12,455435","376,173913",121,"75,041322","2994,586777","23,912803","953,671874",,9,10,9,"5,111111","273,333333","1,416157","75,4732",97,"5,618557","360,927835","1,864501","119,88368",,63,11,4,"4,75","118,75","1,374074","34,351852",47,"6,404255","157,553191","2,097917","51,78598",,,,6,4,240,"1,332121","79,927273",119,"6,647059","398,823529","2,160962","129,657693",,,,6,3,"77,5",",965077","25,001929",119,"5,092437","158,445378","1,653499","51,476717",,7,,1,1,30,",35","10,5",117,"2,196581","133,076923",",709674","43,123092",,33,,4,1,45,",315902","14,21558",88,"4,068182","222,215909","1,288579","70,498479",,37,16,25,"4,56","154,8","1,457556","49,7",47,"6,06383","211,914894","1,94477","68,048011",,63,4,5,3,180,",953556","57,213333",53,"4,018868","241,132075","1,276691","76,601478",,,1,,,,,,124,"3,806452","144,314516","1,213237","46,428955",,1,,,,,,,124,"1,637097","52,862903",",535214","17,295055",
1483503,96,,,20,"40,65",1206,"12,782403","379,699854",76,"62,947368","1923,684211","19,726051","603,667427",,48,26,11,"7,818182","248,181818","2,239057","70,795455",11,"9,272727","294,545455","3,245455","103,090909",,57,6,22,"5,5",110,"1,71936","34,387205",11,"7,272727","145,454545","2,215488","44,309764",,3,20,68,"3,955882","237,352941","1,274825","76,489508",5,5,300,"1,627441","97,646465",,,8,52,"2,557692","80,096154",",81716","25,884549",36,"4,138889","148,611111","1,275686","45,842694",,45,,,,,,,51,"1,607843","94,411765",",504403","29,596984",,16,6,,,,,,74,"3,22973","139,054054","1,001714","42,689469",,22,60,1,2,120,",736842","44,210526",13,"5,384615","323,076923","1,584473","95,068376",,18,8,41,"3,780488","173,414634","1,226014","56,251196",29,"5,034483","221,37931","1,585504","70,06705",,,,13,2,45,",64416","14,49359",83,"5,481928","132,46988","1,752415","42,364279",,1,,,,,,,95,"1,463158","35,684211",",466608","11,416621",
1483504,54,,,,,,,,54,"95,481481","3068,518519","27,21526","874,027218",,,,,,,,,54,"9,685185",580,"2,778859","166,740667",,1,12,28,"5,464286","110,714286","1,589737","32,15316",13,"7,153846","163,076923","2,020612","46,220655",,,1,3,4,180,"1,11045","49,970271",50,6,270,"1,737873","78,204281",,,4,2,3,"82,5",",868519","24,791667",48,"3,708333","126,5625","1,069945","36,667625",,1,,,,,,,53,"1,735849","98,207547",",504596","28,407371",,,,,,,,,54,"5,759259","268,148148","1,662313","77,403176",,,5,9,"5,888889","176,666667","1,738765","52,162963",40,"9,575","287,25","2,760918","82,827547",,,1,3,3,150,",798519","39,925926",50,4,200,"1,168587","58,429338",,,,,,,,,54,"10,037037","266,759259","2,900962","77,198682",,,,,,,,,54,"1,685185","25,277778",",48672","7,300791",
1483505,295,,7,37,"37,486486","1226,081081","12,084585","395,716216",251,"67,219124","2521,334661","20,660202","774,969138",,6,177,55,"8,090909","233,090909","2,483727","71,584889",57,"10,385965","477,894737","3,404242","156,149687",,185,61,42,5,"100,47619","1,622563","32,617934",7,"7,142857","142,857143","2,085185","41,703703",,1,10,8,4,"226,875","1,369603","77,696413",276,"6,605072","368,967391","2,086696","116,572111",,5,2,101,"1,029703","75,29703",",330908","24,20523",187,"2,411765","166,84492",",757935","52,450833",,190,,,,,,,105,"2,133333","187,428571",",67817","59,376714",,116,12,,,,,,167,"2,634731","142,005988",",803159","43,459942",,24,73,166,"4,975904","162,379518","1,550578","50,634892",32,"5,46875","202,65625","1,838033","68,480796",,13,3,22,2,160,",675253","54,020202",257,"3,003891","260,544747",",947868","82,21177",,,1,3,"1,333333","48,333333",",406173","14,194445",291,"4,467354","177,508591","1,416966","56,302403",,7,,,,,,,288,"1,524306","22,864583",",480085","7,201276",
